,stock_n,year,brand,model,price
180,16339038,2016,Chevrolet,Malibu Limited LT,13998.0
181,16450743,2012,Chevrolet,Sonic LS,9998.0
182,16339113,2014,Chevrolet,Sonic LT,11998.0
183,16450556,2015,Chevrolet,Spark LS,9998.0
184,16497942,2017,Chevrolet,Suburban 1500 Premier,39998.0
185,16005632,2015,Chevrolet,Tahoe LT,35998.0
186,16451097,2018,Chevrolet,Tahoe LT,44998.0
187,16451181,2015,Chevrolet,Traverse LS,20998.0
188,16594122,2015,Chevrolet,Trax LS,15998.0
189,16005152,2014,Chevrolet,Volt,16998.0
190,16339230,2015,Chrysler,200 Limited,14599.0
191,16338775,2012,Chrysler,200 LX,9998.0
192,16339208,2015,Chrysler,200 LX,14599.0
193,16450859,2013,Chrysler,200 LX,10998.0
194,16338800,2014,Chrysler,200 Touring,10998.0
195,16450842,2012,Chrysler,200 Touring,10599.0
196,16238723,2016,Chrysler,300 Limited,19998.0
197,16005215,2014,Chrysler,300,17998.0
198,16450580,2017,Chrysler,Pacifica Touring L,24998.0
199,16597930,2017,Chrysler,Pacifica Touring L,21998.0
200,16338684,2015,Dodge,Charger SE,18998.0
201,16057732,2011,Dodge,Charger,15998.0
202,16450713,2016,Dodge,Dart SE,12998.0
203,16238570,2018,Dodge,Durango Citadel,36998.0
204,16450533,2015,Dodge,Journey SXT,14998.0
205,16450808,2014,Dodge,Journey SXT,14998.0
206,16338676,2015,Dodge,Promaster City Tradesman,18998.0
207,16450943,2016,Dodge,Ram 1500 Rebel,36998.0
208,16004229,2017,Dodge,Ram 1500 Tradesman,18998.0
209,16004834,2016,Dodge,Ram 1500 Tradesman,24998.0
210,16005672,2017,Dodge,Ram 1500 Tradesman,17998.0
211,16450537,2017,Dodge,Ram 1500 Tradesman,18998.0
212,16450888,2018,Dodge,Ram 2500 Laramie,53998.0
213,16450916,2017,Dodge,Ram 2500 Tradesman,34998.0
214,16451118,2016,Dodge,RAM 3500 Laramie,51998.0
215,16451106,2013,Fiat,500 Abarth,14998.0
216,16257422,2015,Fiat,500 Sport,11998.0
217,16451107,2015,Ford,Escape SE,16599.0
218,16327989,2016,Ford,Escape Titanium,22998.0
219,16005185,2015,Ford,Expedition XLT,26998.0
220,16409812,2017,Ford,Explorer Limited,27998.0
221,16450807,2013,Ford,Explorer Limited,20998.0
222,16338725,2015,Ford,Explorer XLT,26998.0
223,16339278,2016,Ford,F150 XLT,34998.0
224,16450861,2017,Ford,F150 XLT,25998.0
225,16495858,2018,Ford,Fiesta S,12998.0
226,16338784,2014,Ford,Fiesta ST,14998.0
227,16005356,2012,Ford,Focus S,9998.0
228,16338904,2013,Ford,Focus SE,10998.0
229,16450532,2016,Ford,Focus SE,11998.0
230,16451091,2016,Ford,Focus SE,11998.0
231,16339161,2016,Ford,Focus ST,21998.0
232,16495277,2016,Ford,Fusion S,14998.0
233,16005379,2014,Ford,Fusion SE,13599.0
234,16339197,2016,Ford,Fusion SE,16998.0
235,16451092,2016,Ford,Fusion SE,16998.0
236,16339089,2011,Ford,Fusion SEL,9998.0
237,16338906,2014,Ford,Fusion Titanium,13998.0
238,16339147,2014,Ford,Fusion Titanium,13599.0
239,16450615,2015,Ford,Fusion Hybrid Titanium,18998.0
240,16497371,2017,Ford,Mustang EcoBoost,20998.0
241,16497374,2017,Ford,Mustang GT,27998.0
242,16005054,2007,Ford,Mustang,10998.0
243,16450871,2016,Ford,Transit 350 XLT,23998.0
244,16339311,2014,GMC,Acadia SLT,24998.0
245,16450863,2015,GMC,Sierra 1500 Denali,40998.0
246,16451167,2015,GMC,Sierra 1500 SLT,37998.0
247,16339341,2017,GMC,Sierra 1500,32998.0
248,16450867,2017,GMC,Terrain SLE,21998.0
249,16385125,2017,GMC,Yukon SLT,38998.0
250,16451183,2018,GMC,Yukon XL 1500 SLT,51998.0
251,16339048,2015,Honda,Accord EX,19998.0
252,16450850,2017,Honda,Accord EX-L,23998.0
253,16339203,2017,Honda,Accord LX,18998.0
254,16250462,2007,Honda,Civic EX,11599.0
255,16451131,2017,Honda,Civic EX,20998.0
256,16450869,2015,Honda,Civic EX-L,18599.0
257,16327835,2013,Honda,CR-V EX,14998.0
258,16338759,2011,Honda,CR-V LX,15599.0
259,16339312,2015,Honda,Fit LX,14998.0
260,16338609,2008,Honda,Fit,9599.0
261,16339139,2013,Honda,Fit,12998.0
262,16339158,2013,Honda,Pilot Touring,24998.0
263,16451068,2017,Honda,Pilot Touring,37998.0
264,16338898,2013,Hyundai,Elantra GLS,11998.0
265,16339064,2013,Hyundai,Elantra GLS,11998.0
266,16327430,2015,Hyundai,Elantra GT,14599.0
267,16338931,2013,Hyundai,Elantra Limited,12998.0
268,16339131,2013,Hyundai,Elantra Limited,14998.0
269,15880849,2015,Hyundai,Genesis,20998.0
270,16238043,2015,Hyundai,Genesis,25998.0
271,16328248,2017,Hyundai,Santa Fe SE,23998.0
272,16339345,2017,Hyundai,Santa Fe Sport,19998.0
273,16594397,2014,Hyundai,Sonata GLS,13599.0
274,16339145,2015,Hyundai,Sonata Sport,13998.0
275,16450801,2016,Hyundai,Veloster Turbo,18998.0
276,16338814,2012,Infiniti,G37 Journey,16998.0
277,16238235,2015,Infiniti,Q40,20599.0
278,16005138,2015,Infiniti,QX60,34998.0
279,16338953,2018,Jeep,Cherokee Overland,32998.0
280,16497101,2015,Jeep,Cherokee Trailhawk,26998.0
281,16338743,2017,Jeep,Grand Cherokee Altitude,34998.0
282,16339281,2017,Jeep,Grand Cherokee Altitude,33998.0
283,16450779,2014,Jeep,Grand Cherokee Laredo,22998.0
284,16598141,2015,Jeep,Grand Cherokee Limited,28998.0
285,16450865,2014,Jeep,Patriot Latitude,16998.0
286,15104393,2017,Jeep,Patriot Sport,14599.0
287,16338984,2015,Jeep,Patriot Sport,16998.0
288,15907960,2015,Jeep,Renegade Latitude,16998.0
289,16171104,2016,Jeep,Renegade Latitude,17998.0
290,15915277,2017,Jeep,Renegade Sport,19599.0
291,16338869,2012,Jeep,Wrangler Sport,22998.0
292,16451140,2017,Jeep,Wrangler Sport,28998.0
293,16338941,2017,Jeep,Wrangler Unlimited Sahara,33998.0
294,16451077,2008,Jeep,Wrangler Unlimited Sahara,21998.0
295,16338614,2014,Jeep,Wrangler Unlimited Sport,29998.0
296,16451093,2015,Kia,Optima LX,14998.0
297,16568209,2015,Kia,Optima LX,13998.0
298,16450893,2016,Kia,Sorento Limited,28998.0
299,16339005,2014,Kia,Soul,11998.0
300,16339165,2014,Kia,Soul,10998.0
301,16339266,2017,Kia,Sportage LX,20998.0
302,16450796,2012,Kia,Sportage LX,13998.0
303,16450641,2015,Lexus,ES 350,25998.0
304,16450950,2016,Lexus,ES 350,26998.0
305,16450964,2015,Lexus,ES 350,23998.0
306,16450973,2014,Lexus,ES 350,25998.0
307,16450993,2015,Lexus,GS 350,25998.0
308,16450953,2015,Lexus,IS 250,24998.0
309,16451005,2015,Lexus,IS 250,22998.0
310,16496731,2016,Lexus,NX 200t,28998.0
311,16451003,2015,Lexus,RX 350 F-SPORT,33998.0
312,16451006,2015,Lexus,RX 350 F-SPORT,34998.0
313,16338817,2010,Lexus,RX 350,19998.0
314,16450650,2015,Lexus,RX 350,30998.0
315,16450997,2015,Lexus,RX 350,30998.0
316,16216211,2015,Lincoln,MKC,20998.0
317,15914708,2016,Mazda,CX-3 Grand Touring,20998.0
318,16451163,2017,Mazda,CX-9 Signature,36998.0
319,16568206,2015,Mazda,Mazda6 I Grand Touring,18998.0
320,16170816,2017,Mazda,Mazda6 I Touring,20998.0
321,15237801,2014,Mercedes-Benz,B-Class electric drive,20599.0
322,16005096,2013,Mercedes-Benz,C250,19998.0
323,16338916,2011,Mercedes-Benz,C300 Sport,16599.0
324,16451025,2018,Mitsubishi,Outlander GT,24998.0
325,16450775,2016,Mitsubishi,Outlander Sport ES,17998.0
326,16451172,2015,Mitsubishi,Outlander Sport ES,13998.0
327,15776939,2007,Nissan,Altima S,8998.0
328,16005276,2015,Nissan,Altima S,12998.0
329,16498205,2015,Nissan,Altima S,13998.0
330,16005130,2008,Nissan,Altima SL,10599.0
331,16339316,2017,Nissan,Altima SL,22998.0
332,16339205,2017,Nissan,Armada Platinum,46998.0
333,16451179,2017,Nissan,Frontier S,17998.0
334,16450596,2010,Nissan,Frontier SE,17998.0
335,16338496,2011,Nissan,Leaf SL,8599.0
336,16238228,2016,Nissan,Maxima Platinum,26998.0
337,16328239,2018,Nissan,Pathfinder SL,29998.0
338,15238796,2007,Nissan,Quest SE,11599.0
339,16451053,2015,Nissan,Sentra S,12998.0
340,16004521,2012,Nissan,Sentra SR,10998.0
341,15908979,2015,Nissan,Sentra SV,12998.0
342,16338790,2014,Nissan,Sentra SV,11998.0
343,16338913,2014,Nissan,Sentra SV,11998.0
344,15308608,2015,Nissan,Titan PRO-4X,30998.0
345,16497102,2014,Nissan,Versa SV,11599.0
346,16450756,2015,Nissan,Versa Note SV,11998.0
347,15777922,2009,Saturn,Aura XR,8599.0
348,16339280,2013,Scion,iQ,9998.0
349,16339088,2009,Scion,XD,9998.0
350,16450771,2014,Scion,XD,11998.0
351,16171102,2016,Subaru,BRZ Premium,20599.0
352,16339191,2008,Subaru,Impreza 2.5i,11998.0
353,16250089,2014,Subaru,Legacy 2.5i Limited,14998.0
354,16451085,2014,Subaru,Legacy 2.5i Limited,16998.0
355,16338952,2015,Subaru,Legacy 3.6R Limited,21998.0
356,16450838,2015,Subaru,Legacy,17998.0
357,16450765,2015,Subaru,Outback Premium,21998.0
358,16450992,2015,Toyota,Avalon XLE Premium,23998.0
359,16450960,2016,Toyota,Camry LE,16998.0
360,16450981,2015,Toyota,Camry LE,16998.0
361,16451007,2015,Toyota,Camry LE,17599.0
362,15915635,2015,Toyota,Camry SE,16998.0
363,16338858,2012,Toyota,Camry SE,13998.0
364,16339122,2014,Toyota,Camry SE,17998.0
365,16450955,2015,Toyota,Camry SE,16998.0
366,16451060,2017,Toyota,Camry SE,16998.0
367,16568179,2016,Toyota,Camry SE,16998.0
368,16568434,2017,Toyota,Camry SE,17998.0
369,15660603,2009,Toyota,Camry,10998.0
370,16450947,2015,Toyota,Corolla L,13998.0
371,16568224,2015,Toyota,Corolla LE,13998.0
372,16450966,2016,Toyota,Corolla S,16998.0
373,16450675,2015,Toyota,Corolla S Plus,16998.0
374,16450970,2015,Toyota,Corolla S Plus,16599.0
375,16450986,2015,Toyota,Corolla S Plus,15599.0
376,16450988,2015,Toyota,Corolla S Plus,16998.0
377,16450889,2015,Toyota,Highlander Hybrid Limited,35998.0
378,16450956,2015,Toyota,Prius Two,16998.0
379,16450962,2015,Toyota,Prius Two,17998.0
380,16450978,2015,Toyota,Prius c Two,15998.0
381,16450940,2017,Toyota,RAV4 Platinum,30998.0
382,16451164,2013,Toyota,Sienna LE,16998.0
383,16450942,2015,Toyota,Sienna XLE,28998.0
384,15574461,2008,Toyota,Tacoma PreRunner,17599.0
385,16450995,2015,Toyota,Venza LE,18998.0
386,16450568,2014,Volkswagen,Beetle 1.8T,13998.0
387,16451001,2014,Volkswagen,CC R-Line,17998.0
388,16338668,2015,Volkswagen,CC Sport,15998.0
389,16338777,2011,Volkswagen,CC Sport,12998.0
390,16451016,2013,Volkswagen,Eos Executive,16998.0
391,16004684,2015,Volkswagen,Jetta GLI SEL,18998.0
392,16416589,2015,Volkswagen,Jetta S,12998.0
393,16338982,2012,Volkswagen,Jetta SE,14599.0
394,16450503,2013,Volkswagen,Jetta SE,12599.0
395,16450802,2017,Volkswagen,Passat S,16998.0
396,15573944,2014,Volkswagen,Passat Wolfsburg Edition,13599.0
397,16338727,2013,Volkswagen,Touareg Sport,22998.0
398,16568247,2016,Acura,ILX,19998.0
399,16568251,2016,Acura,RDX,26998.0
400,16004488,2009,Acura,TL,16998.0
401,16171531,2009,Acura,TSX,11599.0
402,16237735,2013,Audi,A5 Premium,21998.0
403,16237881,2015,Audi,A5 Premium,28998.0
404,16568077,2014,Audi,Q5 Premium Plus,27998.0
405,15879840,2013,Audi,S6 Prestige,34998.0
406,16497269,2016,BMW,320 XI,23998.0
407,16171407,2011,BMW,328 I,16998.0
408,16238809,2015,BMW,X1 XDrive28i,22998.0
409,16597476,2014,Buick,Verano Leather,14998.0
410,16171342,2014,Cadillac,SRX Luxury,24998.0
411,16598151,2017,Cadillac,XTS Luxury,24998.0
412,16250761,2014,Cadillac,XTS,17998.0
413,16250805,2017,Chevrolet,Camaro LT,24599.0
414,16568185,2017,Chevrolet,Colorado Work Truck,20998.0
415,16005558,2016,Chevrolet,Cruze LS,13998.0
416,16568534,2012,Chevrolet,Cruze LTZ,13998.0
417,16171591,2008,Chevrolet,Equinox LT,13998.0
418,16005444,2014,Chevrolet,Impala LTZ,19998.0
419,16250616,2012,Chevrolet,Malibu LT,9998.0
420,16171188,2007,Chevrolet,Silverado 1500 LT,15998.0
421,16568639,2018,Chevrolet,Silverado 1500 LT,30998.0
422,16250755,2016,Chevrolet,Silverado 1500 Work Truck,22599.0
423,16237991,2017,Chevrolet,Sonic LS,12998.0
424,16597635,2015,Chevrolet,Sonic LT,11998.0
425,16238078,2014,Chevrolet,Spark LS,8998.0
426,16238555,2017,Chevrolet,Spark LS,11599.0
427,16339119,2017,Chevrolet,Spark LS,11998.0
428,16171171,2014,Chevrolet,Spark LT,9998.0
429,16237601,2016,Chrysler,200 Limited,14599.0
430,16238629,2012,Chrysler,200 S,15998.0
431,16568414,2014,Chrysler,200 Touring,12998.0
432,16597990,2017,Chrysler,Pacifica Touring L,22998.0
433,16171374,2015,Dodge,Challenger R/T Plus,27998.0
434,16171206,2012,Dodge,Charger SE,14599.0
435,16568417,2016,Dodge,Dart SE,12998.0
436,16568188,2018,Dodge,Durango R/T,39998.0
437,16568319,2017,Dodge,Grand Caravan GT,18998.0
438,16568279,2014,Dodge,Grand Caravan SXT,16998.0
439,16568372,2017,Dodge,Journey Crossroad Plus,23998.0
440,16568371,2017,Dodge,Journey SE,16998.0
441,15373384,2016,Dodge,Journey SXT,16998.0
442,16238773,2017,Dodge,Journey SXT,19998.0
443,16250715,2015,Dodge,Journey SXT,14998.0
444,16238088,2016,Dodge,Promaster City Tradesman,15599.0
445,16568422,2017,Dodge,Ram 1500 Express,29998.0
446,16250526,2012,Dodge,Ram 1500 Laramie,26998.0
447,16568493,2017,Dodge,Ram 1500 Tradesman,17998.0
448,16568285,2015,Ford,C-Max SE,13599.0
449,16568259,2013,Ford,C-Max SEL,13998.0
450,16238580,2013,Ford,Edge SEL,18998.0
451,16238524,2007,Ford,Edge SEL Plus,16599.0
452,16568189,2017,Ford,Edge Titanium,26998.0
453,16598312,2017,Ford,Edge Titanium,24998.0
454,16238833,2018,Ford,Escape SE,22599.0
455,16598150,2016,Ford,Escape SE,18998.0
456,16568363,2017,Ford,Expedition Limited,35998.0
457,16568361,2017,Ford,Expedition XLT,30998.0
458,16568362,2016,Ford,Explorer Limited,31998.0
459,16568364,2016,Ford,Explorer Limited,29998.0
460,16327924,2015,Ford,Explorer Sport,32998.0
461,16568192,2015,Ford,Explorer XLT,24998.0
462,16568313,2014,Ford,Explorer XLT,25998.0
463,16328236,2015,Ford,F150 King Ranch,42998.0
464,16568124,2013,Ford,F150 Lariat,25998.0
465,16568162,2016,Ford,F150 Lariat,42998.0
466,16250502,2013,Ford,F150 XLT,24998.0
467,16171550,2011,Ford,Fiesta SE,10599.0
468,16568367,2015,Ford,Fiesta SE,11998.0
469,16005450,2009,Ford,Focus S,6998.0
470,16498351,2017,Ford,Focus SE,13599.0
471,16250711,2010,Ford,Focus SEL,9998.0
472,16250682,2013,Ford,Focus ST,15998.0
473,16171641,2016,Ford,Fusion SE,14998.0
474,16238041,2013,Ford,Fusion SE,12599.0
475,16568318,2014,Ford,Fusion SE,13998.0
476,16238569,2012,Ford,Fusion SEL,9998.0
477,16237473,2015,Ford,Fusion Titanium,14998.0
478,16568195,2015,Ford,Fusion Titanium,20998.0
479,16238054,2015,Ford,Mustang EcoBoost,20998.0
480,16497306,2017,Ford,Mustang EcoBoost,20599.0
481,16568081,2016,Ford,Mustang EcoBoost,19998.0
482,16568373,2016,Ford,Mustang EcoBoost,21998.0
483,16497890,2017,Ford,Mustang GT,27998.0
484,16171170,2011,Ford,Ranger XLT,22998.0
485,16568219,2016,Ford,Transit 350 XLT,24998.0
486,16568374,2017,Ford,Transit 350 XLT,24998.0
487,16568134,2013,GMC,Sierra 1500 SLE,25998.0
488,16568133,2014,GMC,Terrain SLE,13998.0
489,16238710,2016,GMC,Yukon SLE,36998.0
490,16171447,2017,GMC,Yukon XL 1500 SLT,45998.0
491,16171401,2014,Honda,Accord EX-L,17998.0
492,16238675,2017,Honda,Accord EX-L,22998.0
493,16568183,2015,Honda,Civic EX,15599.0
494,16568415,2015,Honda,Civic EX-L,18998.0
495,16171626,2013,Honda,Civic LX,13998.0
496,16171483,2011,Honda,CR-V SE,13998.0
497,16171673,2016,Honda,Fit LX,15998.0
498,16597477,2016,Honda,Fit LX,13998.0
499,16568320,2017,Honda,HR-V EX,23998.0
500,16238726,2017,Honda,HR-V EX-L,24998.0
501,16568210,2016,Honda,Pilot Touring,33998.0
502,16568496,2014,Hyundai,Accent GS,11599.0
503,16237866,2017,Hyundai,Elantra SE,15599.0
504,16568446,2016,Hyundai,Elantra SE,12998.0
505,16238095,2012,Hyundai,Santa Fe GLS,15998.0
506,16594035,2015,Hyundai,Sonata ECO,13998.0
507,16568290,2015,Hyundai,Sonata Limited,17998.0
508,16238157,2013,Hyundai,Sonata Hybrid Limited,14998.0
509,16568127,2015,Hyundai,Tucson SE,16998.0
510,16250644,2011,Infiniti,G37 Journey,16599.0
511,16238838,2015,Infiniti,Q50 Premium,21998.0
512,16327631,2017,Infiniti,QX60,30998.0
513,16171343,2015,Jeep,Cherokee Sport,17998.0
514,16568244,2016,Jeep,Cherokee Sport,16998.0
515,16568358,2018,Jeep,Cherokee Trailhawk,27998.0
516,16250581,2014,Jeep,Compass Sport,14998.0
517,16238562,2017,Jeep,Grand Cherokee Limited,30998.0
518,16598459,2017,Jeep,Patriot Latitude,16998.0
519,16250615,2017,Jeep,Patriot Sport,14998.0
520,16568419,2016,Jeep,Patriot Sport,14599.0
521,16568420,2017,Jeep,Patriot Sport,15998.0
522,16568215,2017,Jeep,Renegade Trailhawk,18998.0
523,16568111,2016,Jeep,Wrangler Sahara,26998.0
524,16568427,2013,Jeep,Wrangler Unlimited Sahara,26998.0
525,16237690,2015,Jeep,Wrangler Unlimited Sport,30998.0
526,16328240,2018,Kia,Optima LX,16998.0
527,16237785,2017,Kia,Rio LX,11599.0
528,16568340,2016,Kia,Sedona LX,19998.0
529,16238316,2016,Kia,Soul,12998.0
530,16327598,2015,Kia,Soul,12998.0
531,16568327,2015,Land,Rover Discovery Sport SE,26998.0
532,15777891,2012,Lexus,CT 200h Premium,15998.0
533,16238623,2011,Lexus,ES 350,18599.0
534,16327902,2015,Lexus,ES 350,21599.0
535,16450996,2016,Lexus,GX 460,40998.0
536,16171383,2010,Lexus,HS 250h Premium,14998.0
537,16238649,2008,Lexus,IS 250,12998.0
538,16237439,2014,Lexus,LS 460,44998.0
539,16450994,2015,Lexus,NX 200t,28998.0
540,16450998,2015,Lexus,RX 350 F-SPORT,32998.0
541,16450967,2015,Lexus,RX 350,29998.0
542,16450968,2015,Lexus,RX 350,29998.0
543,16171648,2015,Lincoln,MKC,23998.0
544,16250508,2017,Mazda,CX-5 Grand Select,29998.0
545,16250232,2010,Mazda,CX-7 i Sport,9998.0
546,16171623,2014,Mazda,Mazda3 i Sport,13998.0
547,16250798,2016,Mazda,Mazda3 i Sport,15998.0
548,16568329,2016,Mazda,Mazda3 i Sport,14998.0
549,16250832,2015,Mazda,Mazda3 I Touring,15998.0
550,16568292,2014,Mazda,Mazda6 I Touring,13998.0
551,16238811,2015,Mercedes-Benz,C300,21998.0
552,16238818,2015,Mercedes-Benz,C300,23599.0
553,16486707,2015,Mercedes-Benz,C300,25998.0
554,16171186,2015,Mercedes-Benz,CLA250,23998.0
555,16486438,2015,Mercedes-Benz,GLA250,24599.0
556,16171189,2008,Mercury,Mountaineer,11599.0
557,16250680,2009,Mini,Cooper,9998.0
558,16568286,2015,Mitsubishi,Lancer ES,12998.0
559,16238767,2017,Mitsubishi,Mirage G4 ES,10998.0
560,16238358,2015,Mitsubishi,Outlander Sport ES,15998.0
561,16238118,2009,Nissan,Altima S,9599.0
562,16238709,2017,Nissan,Altima S,17599.0
563,16250267,2014,Nissan,Altima S,12599.0
564,16171690,2010,Nissan,Altima SL,12998.0
565,16568084,2014,Nissan,Altima SL,15998.0
566,16171399,2013,Nissan,Altima SV,12998.0
567,16238763,2015,Nissan,Altima SV,16599.0
568,16568055,2015,Nissan,Altima SV,14998.0
569,16238220,2017,Nissan,Frontier PRO-4X,31998.0
570,16238648,2007,Nissan,Frontier SE,14998.0
571,16250788,2010,Nissan,Frontier SE,17998.0
572,16568323,2015,Nissan,Leaf S,12998.0
573,16238541,2015,Nissan,Leaf SV,12599.0
574,16568325,2014,Nissan,Leaf SV,10998.0
575,16238128,2009,Nissan,Murano LE,12998.0
576,16568054,2015,Nissan,Murano S,21998.0
577,16497595,2015,Nissan,Quest S,17998.0
578,16238777,2014,Nissan,Sentra SV,12998.0
579,16568096,2015,Nissan,Sentra SV,12599.0
580,16568424,2013,Nissan,Sentra SV,11599.0
581,16250281,2010,Nissan,Versa S,9998.0
582,16250411,2014,Nissan,Versa Note SV,9998.0
583,16327969,2015,Scion,FR-S,17599.0
584,16250752,2014,Scion,tC,13998.0
585,16568315,2018,Subaru,Forester 2.5i Touring,31998.0
586,16250350,2011,Subaru,Outback 2.5i Premium,18998.0
587,16450963,2015,Toyota,Avalon Limited,22998.0
588,16568302,2017,Toyota,Camry LE,16599.0
589,16568304,2017,Toyota,Camry LE,16599.0
590,16171228,2008,Toyota,Camry SE,9998.0
591,16327897,2015,Toyota,Camry SE,16998.0
592,16327903,2015,Toyota,Camry XSE,16998.0
593,16238357,2014,Toyota,Corolla S Plus,13998.0
594,16568305,2015,Toyota,Corolla S Plus,15998.0
595,16250694,2017,Toyota,Corolla SE,17998.0
596,16568212,2015,Toyota,Prius c One,14998.0
597,16328244,2015,Toyota,RAV4 XLE,21599.0
598,16450975,2015,Toyota,RAV4 XLE,21998.0
599,16250696,2012,Toyota,RAV4,15998.0
600,16327971,2017,Toyota,Sequoia SR5,35998.0
601,16327972,2017,Toyota,Sequoia SR5,36998.0
602,16328251,2017,Toyota,Sequoia SR5,33998.0
603,16328253,2017,Toyota,Sequoia SR5,34998.0
604,15915009,2015,Toyota,Sienna XLE Premium,27998.0
605,16171608,2017,Toyota,Tacoma SR5,26998.0
606,16568341,2015,Toyota,Tacoma,31998.0
607,16328255,2018,Toyota,Tundra SR,30998.0
608,16450974,2015,Toyota,Venza LE,20998.0
609,16327788,2012,Toyota,Yaris L,10599.0
610,16250609,2013,Volkswagen,GLI Autobahn,14998.0
611,16171620,2015,Volkswagen,Jetta,12998.0
612,16171393,2008,Volkswagen,Rabbit S,9998.0
613,16568157,2012,Volvo,C70 T5,18998.0
614,16327610,2017,Volvo,XC60 T5 Inscription,26998.0
615,16568245,2016,Acura,ILX,19998.0
616,16237784,2014,Audi,A5 Premium Plus,22998.0
617,16238238,2013,Audi,Q5 Premium Plus,26998.0
618,15411470,2013,Audi,RS5,41998.0
619,15660515,2011,Audi,TTS Prestige,22998.0
620,16238171,2015,BMW,320 XI,20998.0
621,16261191,2016,BMW,428 I,28998.0
622,14366077,2014,BMW,535 d,22599.0
623,15952558,2015,BMW,X4 XDrive35i,34998.0
624,16238577,2012,Cadillac,CTS Luxury,16998.0
625,16171245,2012,Chevrolet,Avalanche 1500 LT,21998.0
626,16237838,2017,Chevrolet,Camaro LT,25998.0
627,15594791,2012,Chevrolet,Captiva Sport LT,10599.0
628,16238375,2017,Chevrolet,Colorado Work Truck,19998.0
629,16250158,2016,Chevrolet,Colorado Work Truck,18998.0
630,16237569,2014,Chevrolet,Cruze Diesel,13599.0
631,15880016,2012,Chevrolet,Equinox LS,13998.0
632,16238032,2016,Chevrolet,Equinox LT,18998.0
633,16171434,2014,Chevrolet,Impala LT,18599.0
634,16568203,2015,Chevrolet,Malibu LS,13599.0
635,16593493,2016,Chevrolet,Malibu LS,15998.0
636,16238159,2015,Chevrolet,Sonic LT,10998.0
637,16238634,2015,Chevrolet,Sonic LT,11998.0
638,16171364,2014,Chevrolet,Spark LS,8998.0
639,16568253,2016,Chevrolet,Suburban 1500 LTZ,48998.0
640,16238414,2017,Chevrolet,Tahoe LT,42998.0
641,16237779,2016,Chevrolet,Tahoe LTZ,43998.0
642,16171118,2017,Chevrolet,Traverse LT,21998.0
643,16250130,2016,Chevrolet,Trax LS,14998.0
644,16421065,2015,Chevrolet,Volt,16599.0
645,16338495,2015,Chrysler,200 Limited,12599.0
646,15660943,2016,Dodge,Challenger R/T Scat Pack,35998.0
647,16250312,2017,Dodge,Challenger SXT PLUS,25998.0
648,16250436,2015,Dodge,Dart GT,14998.0
649,16171269,2017,Dodge,Durango SXT,27998.0
650,16238712,2013,Dodge,Journey SE,14998.0
651,16327955,2016,Dodge,Ram 1500 Bighorn,26998.0
652,16418170,2015,Dodge,Ram 1500 Sport,31998.0
653,16237691,2015,Dodge,Ram 1500 Tradesman,16998.0
654,16250279,2017,Fiat,124 Spider Classica,20998.0
655,16237396,2013,Fiat,500 Pop,8998.0
656,16238636,2013,Fiat,500 Sport,9998.0
657,16237883,2014,Ford,C-Max SEL,14998.0
658,16237966,2011,Ford,Edge Limited,18599.0
659,16171259,2008,Ford,Edge SE,12599.0
660,16170829,2014,Ford,Escape SE,16998.0
661,16238509,2018,Ford,Escape SEL,23998.0
662,16238213,2015,Ford,Explorer Limited,28998.0
663,16418320,2015,Ford,Explorer Limited,24998.0
664,16568246,2018,Ford,Explorer Sport,36998.0
665,16237897,2015,Ford,F150 Lariat,41998.0
666,16238218,2014,Ford,F150 STX,24998.0
667,15326231,2013,Ford,F150 XL,12998.0
668,16238700,2015,Ford,F150 XL,24599.0
669,15574456,2016,Ford,Fiesta SE,10998.0
670,16568369,2017,Ford,Fiesta SE,11998.0
671,16238834,2016,Ford,Flex SE,19599.0
672,15778014,2008,Ford,Focus SE,7599.0
673,15908767,2009,Ford,Focus SE,6998.0
674,16238215,2016,Ford,Focus ST,21599.0
675,16250531,2015,Ford,Focus ST,17998.0
676,15660113,2007,Ford,Fusion S,6599.0
677,16250099,2008,Ford,Fusion S,9998.0
678,16237988,2012,Ford,Fusion SE,9998.0
679,16238673,2016,Ford,Fusion SE,13998.0
680,16496140,2016,Ford,Fusion Energi SE,17998.0
681,16568071,2016,Ford,Fusion Energi SE,15998.0
682,16238581,2016,Ford,Fusion Hybrid SE,15998.0
683,16568075,2015,Ford,Mustang EcoBoost,20998.0
684,16238558,2016,Ford,Transit 350 XLT,25998.0
685,16238588,2013,GMC,Sierra 1500 SLT,24599.0
686,16328092,2017,GMC,Terrain SLT,24998.0
687,16568131,2008,Honda,Accord EX,11998.0
688,16171091,2010,Honda,Accord EX-L,11998.0
689,16171167,2014,Honda,Accord EX-L,18599.0
690,16338773,2017,Honda,Accord Sport,23998.0
691,15817829,2018,Honda,Accord Touring,32998.0
692,16238714,2017,Honda,Civic EX,21998.0
693,16250059,2007,Honda,Civic LX,8998.0
694,16171345,2012,Honda,Civic Si,16998.0
695,16171328,2008,Honda,CR-V EX,11998.0
696,16249899,2014,Honda,CR-V EX,18998.0
697,16238444,2012,Honda,CR-V EX-L,14998.0
698,15908607,2007,Honda,CR-V LX,10599.0
699,15777579,2017,Honda,CR-V Touring,33998.0
700,16238025,2017,Honda,CR-V Touring,31998.0
